指数名称,当前点数,当前价格,涨跌率,成交量（手）,成交额（万元）,日期,时间
深证成指,10314.79,-28.057,-0.27,88613078,11558684,2018-05-03,11:22:52
深证成指,10316.09,-26.751,-0.26,88655046,11564554,2018-05-03,11:22:57
深证成指,10317.01,-25.837,-0.25,88701144,11570748,2018-05-03,11:23:02
深证成指,10317.32,-25.523,-0.25,88722949,11574054,2018-05-03,11:23:07
深证成指,10315.01,-27.837,-0.27,88786111,11580910,2018-05-03,11:23:12
深证成指,10316.57,-26.278,-0.25,88842263,11587629,2018-05-03,11:23:17
深证成指,10315.91,-26.934,-0.26,88860613,11590300,2018-05-03,11:23:22
深证成指,10314.87,-27.976,-0.27,88905517,11596429,2018-05-03,11:23:27
深证成指,10314.88,-27.966,-0.27,88951480,11602683,2018-05-03,11:23:32
深证成指,10315.35,-27.499,-0.27,88971421,11605082,2018-05-03,11:23:37
深证成指,10314.32,-28.526,-0.28,89008008,11610929,2018-05-03,11:23:42
深证成指,10315.44,-27.403,-0.26,89047279,11616551,2018-05-03,11:23:47
深证成指,10315.68,-27.164,-0.26,89066673,11619269,2018-05-03,11:23:52
深证成指,10316.17,-26.677,-0.26,89107427,11624448,2018-05-03,11:23:57
深证成指,10316.51,-26.339,-0.25,89157842,11630420,2018-05-03,11:24:02
深证成指,10315.61,-27.233,-0.26,89196164,11636395,2018-05-03,11:24:07
深证成指,10315.64,-27.209,-0.26,89213151,11638635,2018-05-03,11:24:12
深证成指,10315.45,-27.397,-0.26,89251099,11643786,2018-05-03,11:24:17
深证成指,10316.23,-26.618,-0.26,89286878,11648543,2018-05-03,11:24:22
深证成指,10316.44,-26.406,-0.26,89303660,11651032,2018-05-03,11:24:27
深证成指,10315.36,-27.486,-0.27,89343932,11656637,2018-05-03,11:24:32
深证成指,10315.70,-27.148,-0.26,89379553,11661274,2018-05-03,11:24:37
深证成指,10317.34,-25.505,-0.25,89396060,11663904,2018-05-03,11:24:42
深证成指,10316.81,-26.034,-0.25,89428763,11668286,2018-05-03,11:24:47
深证成指,10316.44,-26.405,-0.26,89463333,11672773,2018-05-03,11:24:52
深证成指,10315.28,-27.562,-0.27,89480022,11674910,2018-05-03,11:24:57
深证成指,10315.89,-26.955,-0.26,89511112,11679275,2018-05-03,11:25:02
深证成指,10316.67,-26.174,-0.25,89550508,11684139,2018-05-03,11:25:07
深证成指,10318.13,-24.717,-0.24,89567929,11686547,2018-05-03,11:25:12
深证成指,10317.34,-25.510,-0.25,89602487,11691053,2018-05-03,11:25:17
深证成指,10317.12,-25.730,-0.25,89638759,11696296,2018-05-03,11:25:22
深证成指,10316.67,-26.180,-0.25,89657748,11698822,2018-05-03,11:25:27
深证成指,10318.76,-24.088,-0.23,89698941,11704263,2018-05-03,11:25:32
深证成指,10318.64,-24.209,-0.23,89746089,11710445,2018-05-03,11:25:37
深证成指,10319.62,-23.225,-0.22,89766394,11713118,2018-05-03,11:25:42
深证成指,10318.29,-24.552,-0.24,89807720,11718481,2018-05-03,11:25:47
深证成指,10320.85,-21.995,-0.21,89854887,11724338,2018-05-03,11:25:52
深证成指,10321.56,-21.289,-0.21,89876705,11727306,2018-05-03,11:25:58
深证成指,10322.02,-20.824,-0.20,89924337,11733817,2018-05-03,11:26:03
深证成指,10323.01,-19.839,-0.19,89981541,11740808,2018-05-03,11:26:08
深证成指,10320.87,-21.976,-0.21,90002261,11743442,2018-05-03,11:26:13
深证成指,10322.01,-20.831,-0.20,90064979,11750086,2018-05-03,11:26:18
深证成指,10322.46,-20.391,-0.20,90139728,11757123,2018-05-03,11:26:23
深证成指,10322.24,-20.605,-0.20,90168684,11760184,2018-05-03,11:26:28
深证成指,10323.24,-19.605,-0.19,90210418,11766421,2018-05-03,11:26:33
深证成指,10324.28,-18.565,-0.18,90254333,11772481,2018-05-03,11:26:38
深证成指,10324.83,-18.016,-0.17,90274038,11775411,2018-05-03,11:26:43
深证成指,10325.65,-17.193,-0.17,90320081,11781415,2018-05-03,11:26:48
深证成指,10325.40,-17.443,-0.17,90363708,11787721,2018-05-03,11:26:53
深证成指,10325.32,-17.526,-0.17,90390483,11791167,2018-05-03,11:26:58
深证成指,10324.62,-18.226,-0.18,90426147,11795889,2018-05-03,11:27:03
深证成指,10324.89,-17.960,-0.17,90445142,11798559,2018-05-03,11:27:08
深证成指,10326.51,-16.335,-0.16,90489215,11803896,2018-05-03,11:27:13
深证成指,10326.98,-15.869,-0.15,90531081,11809715,2018-05-03,11:27:18
深证成指,10326.49,-16.360,-0.16,90576102,11816072,2018-05-03,11:27:23
深证成指,10326.71,-16.137,-0.16,90600821,11819204,2018-05-03,11:27:28
深证成指,10326.65,-16.196,-0.16,90641565,11824986,2018-05-03,11:27:33
深证成指,10327.41,-15.437,-0.15,90685279,11830805,2018-05-03,11:27:38
深证成指,10328.31,-14.536,-0.14,90737560,11839271,2018-05-03,11:27:43
深证成指,10327.64,-15.206,-0.15,90770577,11844043,2018-05-03,11:27:48
深证成指,10328.26,-14.584,-0.14,90821870,11852404,2018-05-03,11:27:53
深证成指,10327.11,-15.737,-0.15,90861066,11857360,2018-05-03,11:27:58
深证成指,10328.33,-14.516,-0.14,90880938,11859951,2018-05-03,11:28:03
深证成指,10329.04,-13.805,-0.13,90900922,11862920,2018-05-03,11:28:08
深证成指,10326.62,-16.227,-0.16,91015457,11876994,2018-05-03,11:28:13
深证成指,10326.37,-16.475,-0.16,91046626,11881257,2018-05-03,11:28:18
深证成指,10325.61,-17.232,-0.17,91091162,11888024,2018-05-03,11:28:23
深证成指,10326.03,-16.817,-0.16,91146181,11894710,2018-05-03,11:28:28
深证成指,10326.06,-16.783,-0.16,91174119,11898077,2018-05-03,11:28:33
深证成指,10326.40,-16.445,-0.16,91221698,11903930,2018-05-03,11:28:38
深证成指,10326.15,-16.694,-0.16,91265766,11909868,2018-05-03,11:28:43
深证成指,10326.44,-16.402,-0.16,91290012,11913042,2018-05-03,11:28:48
深证成指,10325.54,-17.302,-0.17,91332491,11919222,2018-05-03,11:28:53
深证成指,10326.22,-16.627,-0.16,91370085,11924325,2018-05-03,11:28:58
深证成指,10325.62,-17.225,-0.17,91393207,11927727,2018-05-03,11:29:03
深证成指,10326.52,-16.321,-0.16,91431576,11933232,2018-05-03,11:29:08
深证成指,10326.83,-16.016,-0.15,91480821,11939297,2018-05-03,11:29:14
深证成指,10326.45,-16.396,-0.16,91502922,11942061,2018-05-03,11:29:19
深证成指,10327.89,-14.958,-0.14,91547268,11947663,2018-05-03,11:29:24
深证成指,10327.56,-15.289,-0.15,91582171,11952504,2018-05-03,11:29:29
深证成指,10328.29,-14.556,-0.14,91619057,11956612,2018-05-03,11:29:34
深证成指,10329.08,-13.764,-0.13,91664365,11962352,2018-05-03,11:29:39
深证成指,10329.21,-13.641,-0.13,91702487,11966816,2018-05-03,11:29:44
深证成指,10329.46,-13.391,-0.13,91721944,11969052,2018-05-03,11:29:49
深证成指,10328.42,-14.431,-0.14,91751135,11973305,2018-05-03,11:29:54
深证成指,10329.21,-13.639,-0.13,91795729,11978060,2018-05-03,11:29:59
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:30:04
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:30:09
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:30:14
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:30:19
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:30:24
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:30:29
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:30:34
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:30:39
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:30:44
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:30:49
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:30:54
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:30:59
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:31:04
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:31:09
深证成指,10329.19,-13.652,-0.13,91799395,11978673,2018-05-03,11:31:14
深证成指,10317.71,-25.133,-0.24,95427404,12430626,2018-05-03,13:08:18
深证成指,10317.65,-25.200,-0.24,95468436,12436434,2018-05-03,13:08:23
深证成指,10316.60,-26.241,-0.25,95502239,12441199,2018-05-03,13:08:28
深证成指,10315.89,-26.956,-0.26,95529740,12444442,2018-05-03,13:08:33
深证成指,10316.80,-26.042,-0.25,95561681,12448920,2018-05-03,13:08:38
深证成指,10315.94,-26.909,-0.26,95599245,12453764,2018-05-03,13:08:43
深证成指,10315.63,-27.218,-0.26,95613705,12455842,2018-05-03,13:08:48
深证成指,10315.39,-27.451,-0.27,95643897,12460388,2018-05-03,13:08:53
深证成指,10315.29,-27.555,-0.27,95663945,12463006,2018-05-03,13:08:58
深证成指,10315.54,-27.309,-0.26,95692207,12467190,2018-05-03,13:09:03
深证成指,10315.33,-27.521,-0.27,95734804,12472015,2018-05-03,13:09:08
深证成指,10314.42,-28.429,-0.27,95750596,12474188,2018-05-03,13:09:13
深证成指,10314.14,-28.710,-0.28,95783357,12478541,2018-05-03,13:09:18
深证成指,10314.10,-28.743,-0.28,95820333,12483285,2018-05-03,13:09:23
深证成指,10313.90,-28.941,-0.28,95853252,12487821,2018-05-03,13:09:28
深证成指,10313.85,-28.997,-0.28,95868910,12490071,2018-05-03,13:09:33
深证成指,10313.74,-29.104,-0.28,95903938,12495225,2018-05-03,13:09:38
深证成指,10314.19,-28.653,-0.28,95931626,12499316,2018-05-03,13:09:43
深证成指,10313.07,-29.771,-0.29,95946197,12501450,2018-05-03,13:09:48
深证成指,10314.00,-28.842,-0.28,95980351,12505989,2018-05-03,13:09:53
深证成指,10312.76,-30.087,-0.29,96015746,12510446,2018-05-03,13:09:58
深证成指,10313.05,-29.792,-0.29,96033162,12512783,2018-05-03,13:10:03
深证成指,10312.44,-30.401,-0.29,96061660,12517086,2018-05-03,13:10:08
深证成指,10312.27,-30.577,-0.30,96079239,12519588,2018-05-03,13:10:13
深证成指,10313.16,-29.688,-0.29,96110957,12524017,2018-05-03,13:10:18
深证成指,10313.23,-29.616,-0.29,96151597,12528422,2018-05-03,13:10:23
深证成指,10312.54,-30.309,-0.29,96185974,12533069,2018-05-03,13:10:29
深证成指,10312.47,-30.376,-0.29,96199796,12535169,2018-05-03,13:10:34
深证成指,10312.60,-30.245,-0.29,96234284,12539557,2018-05-03,13:10:39
深证成指,10313.07,-29.771,-0.29,96266521,12543605,2018-05-03,13:10:44
深证成指,10313.23,-29.618,-0.29,96282134,12545721,2018-05-03,13:10:49
深证成指,10313.28,-29.568,-0.29,96307527,12549534,2018-05-03,13:10:54
深证成指,10313.58,-29.267,-0.28,96340405,12554694,2018-05-03,13:10:59
深证成指,10312.49,-30.354,-0.29,96376424,12559395,2018-05-03,13:11:04
深证成指,10312.36,-30.488,-0.29,96394295,12561535,2018-05-03,13:11:09
深证成指,10312.14,-30.702,-0.30,96425660,12566245,2018-05-03,13:11:14
深证成指,10312.48,-30.363,-0.29,96462921,12571103,2018-05-03,13:11:19
深证成指,10312.54,-30.302,-0.29,96478633,12573447,2018-05-03,13:11:24
深证成指,10312.37,-30.474,-0.29,96512892,12578538,2018-05-03,13:11:29
深证成指,10313.35,-29.496,-0.29,96540021,12582630,2018-05-03,13:11:34
深证成指,10313.16,-29.686,-0.29,96557228,12584630,2018-05-03,13:11:39
深证成指,10313.84,-29.007,-0.28,96588761,12589027,2018-05-03,13:11:44
深证成指,10313.92,-28.929,-0.28,96620472,12593354,2018-05-03,13:11:49
深证成指,10312.71,-30.134,-0.29,96636055,12595444,2018-05-03,13:11:54
深证成指,10313.35,-29.495,-0.29,96671063,12599930,2018-05-03,13:11:59
深证成指,10313.78,-29.066,-0.28,96710670,12604708,2018-05-03,13:12:04
深证成指,10313.86,-28.986,-0.28,96729256,12606667,2018-05-03,13:12:09
深证成指,10312.95,-29.896,-0.29,96760329,12610760,2018-05-03,13:12:14
深证成指,10314.20,-28.647,-0.28,96797107,12615547,2018-05-03,13:12:19
深证成指,10315.37,-27.476,-0.27,96822615,12618279,2018-05-03,13:12:24
深证成指,10315.21,-27.637,-0.27,96859511,12623075,2018-05-03,13:12:29
深证成指,10315.57,-27.271,-0.26,96894941,12627864,2018-05-03,13:12:34
深证成指,10316.16,-26.686,-0.26,96909503,12630148,2018-05-03,13:12:39
深证成指,10316.47,-26.380,-0.26,96944774,12634662,2018-05-03,13:12:44
深证成指,10316.98,-25.868,-0.25,96985717,12640186,2018-05-03,13:12:49
深证成指,10317.41,-25.438,-0.25,97003488,12642462,2018-05-03,13:12:54
深证成指,10317.87,-24.980,-0.24,97043319,12648448,2018-05-03,13:12:59
深证成指,10317.09,-25.756,-0.25,97078186,12653230,2018-05-03,13:13:04
深证成指,10317.55,-25.300,-0.24,97102596,12656161,2018-05-03,13:13:09
深证成指,10316.69,-26.159,-0.25,97164020,12663055,2018-05-03,13:13:14
深证成指,10316.58,-26.269,-0.25,97202382,12668065,2018-05-03,13:13:19
深证成指,10317.63,-25.212,-0.24,97218562,12670242,2018-05-03,13:13:24
深证成指,10316.71,-26.138,-0.25,97257785,12675274,2018-05-03,13:13:29
深证成指,10316.73,-26.119,-0.25,97294939,12679903,2018-05-03,13:13:34
深证成指,10316.57,-26.271,-0.25,97310114,12681936,2018-05-03,13:13:39
深证成指,10317.55,-25.298,-0.24,97345950,12686782,2018-05-03,13:13:44
深证成指,10317.34,-25.502,-0.25,97377608,12690899,2018-05-03,13:13:49
深证成指,10316.15,-26.695,-0.26,97395250,12693339,2018-05-03,13:13:54
深证成指,10316.32,-26.529,-0.26,97432265,12698060,2018-05-03,13:14:00
深证成指,10316.98,-25.870,-0.25,97478683,12703960,2018-05-03,13:14:05
深证成指,10317.37,-25.472,-0.25,97509802,12708195,2018-05-03,13:14:10
深证成指,10317.28,-25.569,-0.25,97549033,12713448,2018-05-03,13:14:15
深证成指,10316.88,-25.967,-0.25,97581022,12717682,2018-05-03,13:14:20
深证成指,10317.27,-25.574,-0.25,97599164,12720721,2018-05-03,13:14:25
深证成指,10317.23,-25.614,-0.25,97630787,12725259,2018-05-03,13:14:30
深证成指,10317.53,-25.313,-0.24,97662713,12729781,2018-05-03,13:14:35
深证成指,10318.35,-24.491,-0.24,97696146,12734299,2018-05-03,13:14:40
深证成指,10317.78,-25.064,-0.24,97714921,12736806,2018-05-03,13:14:45
深证成指,10317.52,-25.323,-0.24,97753697,12742014,2018-05-03,13:14:50
深证成指,10317.29,-25.553,-0.25,97786373,12746889,2018-05-03,13:14:55
深证成指,10317.81,-25.038,-0.24,97804165,12749487,2018-05-03,13:15:00
深证成指,10318.05,-24.798,-0.24,97845632,12755486,2018-05-03,13:15:05
深证成指,10317.89,-24.951,-0.24,97878584,12760758,2018-05-03,13:15:10
深证成指,10317.86,-24.985,-0.24,97891921,12762728,2018-05-03,13:15:15
深证成指,10318.31,-24.537,-0.24,97925292,12767391,2018-05-03,13:15:20
深证成指,10318.87,-23.979,-0.23,97957514,12772446,2018-05-03,13:15:25
深证成指,10318.42,-24.422,-0.24,97973768,12775033,2018-05-03,13:15:30
深证成指,10318.34,-24.505,-0.24,98007555,12779730,2018-05-03,13:15:35
深证成指,10318.12,-24.723,-0.24,98049855,12785292,2018-05-03,13:15:40
深证成指,10318.80,-24.045,-0.23,98068063,12787810,2018-05-03,13:15:45
深证成指,10318.79,-24.057,-0.23,98110572,12794856,2018-05-03,13:15:50
深证成指,10317.86,-24.981,-0.24,98148500,12799712,2018-05-03,13:15:55
深证成指,10318.54,-24.304,-0.23,98167818,12802476,2018-05-03,13:16:00
深证成指,10319.23,-23.613,-0.23,98198592,12806893,2018-05-03,13:16:05
深证成指,10318.97,-23.876,-0.23,98239384,12812638,2018-05-03,13:16:10
深证成指,10318.94,-23.903,-0.23,98258773,12815338,2018-05-03,13:16:15
深证成指,10318.58,-24.263,-0.23,98295983,12820723,2018-05-03,13:16:20
深证成指,10319.59,-23.260,-0.22,98324963,12824959,2018-05-03,13:16:25
深证成指,10319.01,-23.831,-0.23,98349221,12827758,2018-05-03,13:16:30
深证成指,10319.25,-23.591,-0.23,98391752,12833347,2018-05-03,13:16:35
深证成指,10320.06,-22.785,-0.22,98432968,12839039,2018-05-03,13:16:40
深证成指,10319.26,-23.588,-0.23,98451233,12841773,2018-05-03,13:16:45
深证成指,10319.80,-23.044,-0.22,98490110,12847117,2018-05-03,13:16:50
深证成指,10319.47,-23.375,-0.23,98526960,12852071,2018-05-03,13:16:55
深证成指,10319.72,-23.127,-0.22,98546335,12854853,2018-05-03,13:17:00
深证成指,10319.33,-23.520,-0.23,98587691,12861072,2018-05-03,13:17:05
深证成指,10319.61,-23.233,-0.22,98628518,12866992,2018-05-03,13:17:10
深证成指,10319.64,-23.205,-0.22,98646007,12869612,2018-05-03,13:17:15
深证成指,10319.57,-23.275,-0.23,98684524,12875403,2018-05-03,13:17:20
深证成指,10320.43,-22.414,-0.22,98726884,12881289,2018-05-03,13:17:26
深证成指,10320.00,-22.846,-0.22,98747075,12884407,2018-05-03,13:17:31
深证成指,10320.46,-22.388,-0.22,98787477,12890124,2018-05-03,13:17:36
深证成指,10319.94,-22.902,-0.22,98825144,12895774,2018-05-03,13:17:41
深证成指,10320.81,-22.040,-0.21,98842502,12898510,2018-05-03,13:17:46
深证成指,10319.80,-23.050,-0.22,98881447,12904665,2018-05-03,13:17:51
深证成指,10348.59,5.746,0.06,103019928,13485838,2018-05-03,13:25:21
深证成指,10348.98,6.131,0.06,103070358,13492710,2018-05-03,13:25:26
深证成指,10349.87,7.027,0.07,103123897,13500357,2018-05-03,13:25:31
深证成指,10350.14,7.297,0.07,103146537,13503506,2018-05-03,13:25:36
深证成指,10350.02,7.171,0.07,103193903,13509799,2018-05-03,13:25:41
深证成指,10350.54,7.693,0.07,103244432,13516991,2018-05-03,13:25:46
深证成指,10350.41,7.562,0.07,103269178,13520543,2018-05-03,13:25:51
深证成指,10350.30,7.459,0.07,103322248,13527707,2018-05-03,13:25:57
深证成指,10350.63,7.789,0.08,103376908,13535387,2018-05-03,13:26:02
深证成指,10351.01,8.163,0.08,103401733,13539107,2018-05-03,13:26:07
深证成指,10350.89,8.047,0.08,103447496,13546102,2018-05-03,13:26:12
深证成指,10351.42,8.578,0.08,103519099,13557974,2018-05-03,13:26:17
深证成指,10351.02,8.174,0.08,103543286,13561330,2018-05-03,13:26:22
深证成指,10350.65,7.806,0.08,103596558,13569030,2018-05-03,13:26:27
深证成指,10351.07,8.227,0.08,103653187,13576840,2018-05-03,13:26:32
深证成指,10352.12,9.278,0.09,103678229,13580293,2018-05-03,13:26:37
深证成指,10352.23,9.380,0.09,103731931,13588181,2018-05-03,13:26:42
深证成指,10352.32,9.472,0.09,103786299,13595788,2018-05-03,13:26:47
深证成指,10352.53,9.683,0.09,103815405,13600237,2018-05-03,13:26:52
深证成指,10355.84,12.993,0.13,103884360,13610519,2018-05-03,13:26:57
深证成指,10355.89,13.044,0.13,103953851,13619721,2018-05-03,13:27:02
深证成指,10356.16,13.313,0.13,104008853,13627334,2018-05-03,13:27:07
深证成指,10357.26,14.415,0.14,104082684,13636777,2018-05-03,13:27:12
深证成指,10357.59,14.742,0.14,104148046,13645767,2018-05-03,13:27:17
深证成指,10357.13,14.288,0.14,104206416,13653966,2018-05-03,13:27:22
深证成指,10358.37,15.526,0.15,104245691,13658989,2018-05-03,13:27:27
深证成指,10358.56,15.714,0.15,104312116,13667774,2018-05-03,13:27:32
深证成指,10359.46,16.613,0.16,104345991,13672168,2018-05-03,13:27:37
深证成指,10359.38,16.532,0.16,104407354,13680885,2018-05-03,13:27:42
深证成指,10359.45,16.602,0.16,104475120,13690653,2018-05-03,13:27:47
深证成指,10360.50,17.656,0.17,104553055,13700597,2018-05-03,13:27:52
深证成指,10360.78,17.934,0.17,104581786,13704767,2018-05-03,13:27:57
深证成指,10361.05,18.203,0.18,104648076,13713401,2018-05-03,13:28:02
深证成指,10361.50,18.652,0.18,104681148,13717811,2018-05-03,13:28:07
深证成指,10361.60,18.755,0.18,104750824,13728301,2018-05-03,13:28:12
深证成指,10361.50,18.656,0.18,104815582,13737990,2018-05-03,13:28:17
深证成指,10361.93,19.089,0.18,104881233,13747215,2018-05-03,13:28:22
深证成指,10362.13,19.284,0.19,104920542,13752623,2018-05-03,13:28:27
深证成指,10362.71,19.866,0.19,104985994,13761944,2018-05-03,13:28:32
深证成指,10362.74,19.898,0.19,105016570,13766134,2018-05-03,13:28:37
深证成指,10363.06,20.213,0.20,105083510,13774922,2018-05-03,13:28:42
深证成指,10362.25,19.405,0.19,105149180,13783387,2018-05-03,13:28:47
深证成指,10363.34,20.499,0.20,105214184,13792100,2018-05-03,13:28:52
深证成指,10362.60,19.756,0.19,105245499,13796511,2018-05-03,13:28:57
深证成指,10363.07,20.224,0.20,105313377,13805541,2018-05-03,13:29:02
深证成指,10364.11,21.261,0.21,105345947,13810080,2018-05-03,13:29:07
深证成指,10363.99,21.144,0.20,105412425,13818661,2018-05-03,13:29:13
深证成指,10363.87,21.021,0.20,105467033,13827019,2018-05-03,13:29:18
深证成指,10364.48,21.636,0.21,105525376,13835730,2018-05-03,13:29:23
深证成指,10364.48,21.634,0.21,105554078,13840009,2018-05-03,13:29:28
深证成指,10364.09,21.240,0.21,105617679,13848470,2018-05-03,13:29:33
深证成指,10363.60,20.752,0.20,105678838,13857195,2018-05-03,13:29:38
深证成指,10364.39,21.541,0.21,105703984,13861081,2018-05-03,13:29:43
深证成指,10363.97,21.128,0.20,105769601,13869496,2018-05-03,13:29:48
深证成指,10363.42,20.578,0.20,105849649,13879804,2018-05-03,13:29:53
深证成指,10363.88,21.034,0.20,105883867,13884206,2018-05-03,13:29:58
深证成指,10363.79,20.942,0.20,105947651,13892711,2018-05-03,13:30:03
深证成指,10363.36,20.514,0.20,105983322,13897886,2018-05-03,13:30:08
深证成指,10364.82,21.971,0.21,106036696,13905476,2018-05-03,13:30:13
深证成指,10363.56,20.714,0.20,106091963,13913552,2018-05-03,13:30:18
深证成指,10364.13,21.284,0.21,106147370,13921278,2018-05-03,13:30:23
深证成指,10364.41,21.568,0.21,106174082,13924839,2018-05-03,13:30:28
深证成指,10364.15,21.303,0.21,106232085,13932612,2018-05-03,13:30:33
深证成指,10363.81,20.964,0.20,106284321,13939848,2018-05-03,13:30:38
深证成指,10364.53,21.687,0.21,106308036,13943351,2018-05-03,13:30:43
深证成指,10363.12,20.278,0.20,106364898,13950570,2018-05-03,13:30:48
深证成指,10363.32,20.478,0.20,106411068,13957133,2018-05-03,13:30:53
深证成指,10363.80,20.956,0.20,106459670,13964452,2018-05-03,13:30:58
深证成指,10364.10,21.255,0.21,106490465,13968631,2018-05-03,13:31:03
深证成指,10363.84,20.993,0.20,106515371,13972296,2018-05-03,13:31:08
深证成指,10363.29,20.442,0.20,106591592,13983515,2018-05-03,13:31:13
深证成指,10363.51,20.669,0.20,106617805,13987272,2018-05-03,13:31:18
深证成指,10364.14,21.292,0.21,106666993,13994262,2018-05-03,13:31:23
深证成指,10363.45,20.608,0.20,106718476,14001094,2018-05-03,13:31:28
深证成指,10363.70,20.852,0.20,106747864,14005049,2018-05-03,13:31:33
深证成指,10363.77,20.925,0.20,106804395,14012975,2018-05-03,13:31:38
深证成指,10363.08,20.235,0.20,106857118,14020291,2018-05-03,13:31:43
深证成指,10363.82,20.976,0.20,106880950,14023552,2018-05-03,13:31:48
深证成指,10364.52,21.675,0.21,106932200,14030677,2018-05-03,13:31:53
深证成指,10364.24,21.398,0.21,106989809,14039027,2018-05-03,13:31:58
深证成指,10364.04,21.193,0.20,107025868,14043863,2018-05-03,13:32:03
深证成指,10364.74,21.898,0.21,107064853,14050224,2018-05-03,13:32:08
深证成指,10364.70,21.852,0.21,107151201,14061437,2018-05-03,13:32:13
深证成指,10365.21,22.366,0.22,107176856,14064633,2018-05-03,13:32:18
深证成指,10366.43,23.582,0.23,107231258,14072264,2018-05-03,13:32:23
深证成指,10365.87,23.023,0.22,107294063,14080500,2018-05-03,13:32:28
深证成指,10366.07,23.220,0.22,107327837,14085548,2018-05-03,13:32:33
深证成指,10366.45,23.608,0.23,107382979,14093703,2018-05-03,13:32:38
深证成指,10368.31,25.466,0.25,107460088,14103943,2018-05-03,13:32:43
深证成指,10368.97,26.128,0.25,107499549,14109007,2018-05-03,13:32:49
深证成指,10369.27,26.420,0.26,107562686,14117433,2018-05-03,13:32:54
深证成指,10372.12,29.276,0.28,107642466,14127207,2018-05-03,13:32:59
深证成指,10371.78,28.938,0.28,107684991,14133179,2018-05-03,13:33:04
深证成指,10372.13,29.287,0.28,107772481,14144026,2018-05-03,13:33:09
深证成指,10372.18,29.330,0.28,107854186,14154420,2018-05-03,13:33:14
深证成指,10372.59,29.741,0.29,107890425,14160212,2018-05-03,13:33:19
深证成指,10372.47,29.629,0.29,107954806,14169363,2018-05-03,13:33:24
深证成指,10374.00,31.155,0.30,108024650,14179460,2018-05-03,13:33:29
深证成指,10374.33,31.486,0.30,108056912,14184639,2018-05-03,13:33:34
深证成指,10374.32,31.477,0.30,108121062,14194783,2018-05-03,13:33:39
深证成指,10375.37,32.521,0.31,108192565,14205727,2018-05-03,13:33:44
深证成指,10375.38,32.529,0.31,108226999,14210827,2018-05-03,13:33:49
深证成指,10375.75,32.907,0.32,108295340,14221030,2018-05-03,13:33:54
深证成指,10375.59,32.744,0.32,108361394,14230504,2018-05-03,13:33:59
深证成指,10375.25,32.405,0.31,108394997,14235266,2018-05-03,13:34:04
深证成指,10375.60,32.756,0.32,108456784,14244647,2018-05-03,13:34:09
深证成指,10376.04,33.191,0.32,108524049,14255091,2018-05-03,13:34:14
深证成指,10376.68,33.830,0.33,108554299,14259320,2018-05-03,13:34:19
深证成指,10377.49,34.643,0.33,108618300,14268885,2018-05-03,13:34:24
深证成指,10377.18,34.338,0.33,108679983,14277801,2018-05-03,13:34:29
深证成指,10376.91,34.063,0.33,108707540,14281942,2018-05-03,13:34:34
深证成指,10377.80,34.958,0.34,108775612,14291591,2018-05-03,13:34:39
深证成指,10377.20,34.351,0.33,108841497,14300433,2018-05-03,13:34:44
深证成指,10377.74,34.896,0.34,108898332,14309354,2018-05-03,13:34:49
深证成指,10378.11,35.264,0.34,108925450,14313812,2018-05-03,13:34:54
深证成指,10378.24,35.396,0.34,108992504,14323663,2018-05-03,13:34:59
深证成指,10377.76,34.910,0.34,109057435,14333077,2018-05-03,13:35:04
深证成指,10377.66,34.817,0.34,109091352,14337818,2018-05-03,13:35:09
深证成指,10377.50,34.652,0.34,109152108,14346865,2018-05-03,13:35:14
深证成指,10377.20,34.357,0.33,109211930,14355707,2018-05-03,13:35:19
深证成指,10377.08,34.238,0.33,109239398,14359726,2018-05-03,13:35:24
深证成指,10376.65,33.803,0.33,109299287,14368604,2018-05-03,13:35:29
深证成指,10376.17,33.325,0.32,109363194,14377887,2018-05-03,13:35:34
深证成指,10375.44,32.595,0.32,109395957,14382514,2018-05-03,13:35:39
深证成指,10374.56,31.712,0.31,109464470,14392259,2018-05-03,13:35:44
深证成指,10373.92,31.071,0.30,109529096,14401806,2018-05-03,13:35:49
深证成指,10373.33,30.481,0.29,109558578,14406352,2018-05-03,13:35:54
深证成指,10371.76,28.914,0.28,109619715,14415921,2018-05-03,13:35:59
深证成指,10372.84,29.995,0.29,109684137,14424525,2018-05-03,13:36:04
深证成指,10373.44,30.597,0.30,109715203,14428934,2018-05-03,13:36:09
