指数名称,当前点数,当前价格,涨跌率,成交量（手）,成交额（万元）,日期,时间
上证指数,3063.2282,-17.9491,-0.58,455046,5838645,2018-05-03,10:25:38
上证指数,3062.8234,-18.3539,-0.60,455431,5842837,2018-05-03,10:25:43
上证指数,3062.7111,-18.4662,-0.60,455864,5848272,2018-05-03,10:25:48
上证指数,3062.7111,-18.4662,-0.60,455864,5848272,2018-05-03,10:25:53
上证指数,3062.7414,-18.4359,-0.60,457186,5860338,2018-05-03,10:25:58
上证指数,3062.5483,-18.6290,-0.60,457718,5867229,2018-05-03,10:26:03
上证指数,3062.6955,-18.4818,-0.60,458252,5872963,2018-05-03,10:26:08
上证指数,3063.2797,-17.8976,-0.58,458776,5878350,2018-05-03,10:26:13
上证指数,3063.0075,-18.1698,-0.59,459281,5884341,2018-05-03,10:26:18
上证指数,3063.1039,-18.0734,-0.59,459719,5889575,2018-05-03,10:26:23
上证指数,3062.6084,-18.5689,-0.60,460261,5894768,2018-05-03,10:26:28
上证指数,3062.2387,-18.9386,-0.61,460825,5901165,2018-05-03,10:26:33
上证指数,3062.2240,-18.9533,-0.62,461208,5905958,2018-05-03,10:26:38
上证指数,3062.2178,-18.9595,-0.62,461717,5910970,2018-05-03,10:26:43
上证指数,3062.1910,-18.9863,-0.62,462401,5917972,2018-05-03,10:26:48
上证指数,3062.2766,-18.9007,-0.61,462878,5923361,2018-05-03,10:26:53
上证指数,3061.7306,-19.4467,-0.63,463341,5928571,2018-05-03,10:26:58
上证指数,3062.0191,-19.1582,-0.62,463940,5934745,2018-05-03,10:27:03
上证指数,3061.9479,-19.2294,-0.62,464475,5941372,2018-05-03,10:27:08
上证指数,3061.4151,-19.7622,-0.64,464978,5947335,2018-05-03,10:27:13
上证指数,3061.0133,-20.1640,-0.65,465489,5954293,2018-05-03,10:27:18
上证指数,3061.4484,-19.7289,-0.64,465970,5960844,2018-05-03,10:27:24
上证指数,3061.9479,-19.2294,-0.62,466425,5966013,2018-05-03,10:27:29
上证指数,3061.6525,-19.5248,-0.63,466857,5970486,2018-05-03,10:27:34
上证指数,3061.1716,-20.0057,-0.65,467353,5976706,2018-05-03,10:27:39
上证指数,3060.8611,-20.3162,-0.66,468015,5983288,2018-05-03,10:27:44
上证指数,3061.2256,-19.9517,-0.65,468442,5987932,2018-05-03,10:27:49
上证指数,3061.2654,-19.9119,-0.65,469019,5994451,2018-05-03,10:27:54
上证指数,3061.0327,-20.1446,-0.65,469611,6000458,2018-05-03,10:27:59
上证指数,3060.9313,-20.2460,-0.66,470114,6006205,2018-05-03,10:28:04
上证指数,3060.8187,-20.3586,-0.66,470836,6015197,2018-05-03,10:28:09
上证指数,3060.8732,-20.3041,-0.66,471361,6021319,2018-05-03,10:28:14
上证指数,3060.6225,-20.5548,-0.67,471842,6027742,2018-05-03,10:28:19
上证指数,3059.7618,-21.4155,-0.70,472435,6035848,2018-05-03,10:28:24
上证指数,3059.9044,-21.2729,-0.69,472930,6041910,2018-05-03,10:28:29
上证指数,3059.7491,-21.4282,-0.70,473290,6047173,2018-05-03,10:28:34
上证指数,3059.8516,-21.3257,-0.69,473931,6054698,2018-05-03,10:28:39
上证指数,3059.3384,-21.8389,-0.71,474559,6061756,2018-05-03,10:28:44
上证指数,3059.1279,-22.0494,-0.72,475061,6067820,2018-05-03,10:28:49
上证指数,3059.3623,-21.8150,-0.71,475657,6075159,2018-05-03,10:28:54
上证指数,3059.4103,-21.7670,-0.71,476125,6080818,2018-05-03,10:28:59
上证指数,3058.7716,-22.4057,-0.73,476659,6086343,2018-05-03,10:29:04
上证指数,3058.9177,-22.2596,-0.72,477415,6094934,2018-05-03,10:29:09
上证指数,3059.1464,-22.0309,-0.72,478054,6102105,2018-05-03,10:29:14
上证指数,3058.7366,-22.4407,-0.73,478677,6108668,2018-05-03,10:29:19
上证指数,3058.5638,-22.6135,-0.73,479260,6116242,2018-05-03,10:29:24
上证指数,3058.3665,-22.8108,-0.74,479968,6124317,2018-05-03,10:29:29
上证指数,3058.1334,-23.0439,-0.75,480565,6130930,2018-05-03,10:29:34
上证指数,3058.2351,-22.9422,-0.74,481143,6138409,2018-05-03,10:29:39
上证指数,3057.8572,-23.3201,-0.76,481740,6145036,2018-05-03,10:29:44
上证指数,3058.1731,-23.0042,-0.75,482326,6151683,2018-05-03,10:29:49
上证指数,3058.0363,-23.1410,-0.75,483035,6159939,2018-05-03,10:29:54
上证指数,3057.9422,-23.2351,-0.75,483642,6166410,2018-05-03,10:29:59
上证指数,3057.6239,-23.5534,-0.76,484238,6173279,2018-05-03,10:30:04
上证指数,3057.0737,-24.1036,-0.78,484854,6180925,2018-05-03,10:30:09
上证指数,3057.7261,-23.4512,-0.76,485586,6189659,2018-05-03,10:30:14
上证指数,3058.2696,-22.9077,-0.74,486070,6195718,2018-05-03,10:30:19
上证指数,3058.7893,-22.3880,-0.73,486926,6205026,2018-05-03,10:30:24
上证指数,3058.2992,-22.8781,-0.74,487476,6212456,2018-05-03,10:30:29
上证指数,3058.7945,-22.3828,-0.73,488033,6218937,2018-05-03,10:30:34
上证指数,3059.9262,-21.2511,-0.69,488774,6227438,2018-05-03,10:30:39
上证指数,3059.5368,-21.6405,-0.70,489580,6235585,2018-05-03,10:30:44
上证指数,3059.8660,-21.3113,-0.69,490223,6242704,2018-05-03,10:30:49
上证指数,3059.9915,-21.1858,-0.69,491172,6253482,2018-05-03,10:30:55
上证指数,3059.4957,-21.6816,-0.70,491764,6261200,2018-05-03,10:31:00
上证指数,3060.1805,-20.9968,-0.68,492515,6269760,2018-05-03,10:31:05
上证指数,3060.1076,-21.0697,-0.68,493097,6276374,2018-05-03,10:31:10
上证指数,3060.1044,-21.0729,-0.68,493650,6283357,2018-05-03,10:31:15
上证指数,3059.9132,-21.2641,-0.69,494147,6289255,2018-05-03,10:31:20
上证指数,3060.8286,-20.3487,-0.66,494601,6294919,2018-05-03,10:31:25
上证指数,3060.7675,-20.4098,-0.66,495138,6301175,2018-05-03,10:31:30
上证指数,3060.6343,-20.5430,-0.67,495682,6306978,2018-05-03,10:31:35
上证指数,3060.9793,-20.1980,-0.66,496119,6312082,2018-05-03,10:31:40
上证指数,3061.1461,-20.0312,-0.65,496774,6318900,2018-05-03,10:31:45
上证指数,3060.9074,-20.2699,-0.66,497193,6323327,2018-05-03,10:31:50
上证指数,3060.9582,-20.2191,-0.66,497549,6327527,2018-05-03,10:31:55
上证指数,3061.1890,-19.9883,-0.65,497990,6333430,2018-05-03,10:32:00
上证指数,3060.7015,-20.4758,-0.66,498452,6338787,2018-05-03,10:32:05
上证指数,3060.4706,-20.7067,-0.67,498837,6343501,2018-05-03,10:32:10
上证指数,3060.5504,-20.6269,-0.67,499427,6350255,2018-05-03,10:32:15
上证指数,3060.6896,-20.4877,-0.66,499771,6354841,2018-05-03,10:32:20
上证指数,3061.0950,-20.0823,-0.65,500139,6359296,2018-05-03,10:32:25
上证指数,3060.4958,-20.6815,-0.67,500513,6364195,2018-05-03,10:32:30
上证指数,3060.9531,-20.2242,-0.66,500867,6368585,2018-05-03,10:32:35
上证指数,3060.7092,-20.4681,-0.66,501194,6372532,2018-05-03,10:32:40
上证指数,3060.7741,-20.4032,-0.66,501665,6377843,2018-05-03,10:32:45
上证指数,3060.8463,-20.3310,-0.66,501958,6381981,2018-05-03,10:32:50
上证指数,3060.9534,-20.2239,-0.66,502307,6386068,2018-05-03,10:32:55
上证指数,3060.2786,-20.8987,-0.68,502662,6390888,2018-05-03,10:33:00
上证指数,3060.1882,-20.9891,-0.68,503055,6397002,2018-05-03,10:33:05
上证指数,3060.4044,-20.7729,-0.67,503384,6400743,2018-05-03,10:33:10
上证指数,3060.5734,-20.6039,-0.67,503832,6406574,2018-05-03,10:33:15
上证指数,3060.7289,-20.4484,-0.66,504177,6411186,2018-05-03,10:33:20
上证指数,3060.2596,-20.9177,-0.68,504494,6414900,2018-05-03,10:33:25
上证指数,3061.0831,-20.0942,-0.65,504858,6419758,2018-05-03,10:33:30
上证指数,3060.7728,-20.4045,-0.66,505278,6424486,2018-05-03,10:33:35
上证指数,3060.5071,-20.6702,-0.67,505600,6428584,2018-05-03,10:33:40
上证指数,3061.0174,-20.1599,-0.65,505992,6433460,2018-05-03,10:33:45
上证指数,3060.5830,-20.5943,-0.67,506418,6438021,2018-05-03,10:33:50
上证指数,3060.3792,-20.7981,-0.68,506825,6442700,2018-05-03,10:33:55
上证指数,3060.1807,-20.9966,-0.68,507282,6448369,2018-05-03,10:34:00
上证指数,3060.2186,-20.9587,-0.68,507660,6452849,2018-05-03,10:34:05
上证指数,3060.4504,-20.7269,-0.67,507999,6456927,2018-05-03,10:34:10
上证指数,3060.6775,-20.4998,-0.67,508522,6462938,2018-05-03,10:34:15
上证指数,3060.3229,-20.8544,-0.68,508844,6467318,2018-05-03,10:34:20
上证指数,3060.5531,-20.6242,-0.67,509098,6470350,2018-05-03,10:34:26
上证指数,3060.1929,-20.9844,-0.68,509440,6475137,2018-05-03,10:34:31
上证指数,3060.2464,-20.9309,-0.68,509766,6478857,2018-05-03,10:34:36
上证指数,3060.3408,-20.8365,-0.68,510320,6485762,2018-05-03,10:34:41
上证指数,3060.1670,-21.0103,-0.68,510651,6489639,2018-05-03,10:34:46
上证指数,3060.4249,-20.7524,-0.67,511000,6493884,2018-05-03,10:34:51
上证指数,3060.2816,-20.8957,-0.68,511263,6497138,2018-05-03,10:34:56
上证指数,3059.7108,-21.4665,-0.70,511749,6501985,2018-05-03,10:35:01
上证指数,3060.2440,-20.9333,-0.68,512159,6507102,2018-05-03,10:35:06
上证指数,3060.0792,-21.0981,-0.68,512584,6512236,2018-05-03,10:35:11
上证指数,3060.5917,-20.5856,-0.67,512903,6516383,2018-05-03,10:35:16
上证指数,3060.5705,-20.6068,-0.67,513249,6521195,2018-05-03,10:35:21
上证指数,3060.1310,-21.0463,-0.68,513558,6525062,2018-05-03,10:35:26
上证指数,3059.5575,-21.6198,-0.70,513820,6528156,2018-05-03,10:35:31
上证指数,3059.5344,-21.6429,-0.70,514210,6533257,2018-05-03,10:35:36
上证指数,3059.5988,-21.5785,-0.70,514577,6537789,2018-05-03,10:35:41
上证指数,3059.7822,-21.3951,-0.69,514919,6541443,2018-05-03,10:35:46
上证指数,3059.8482,-21.3291,-0.69,515268,6546305,2018-05-03,10:35:51
上证指数,3060.2288,-20.9485,-0.68,515631,6550279,2018-05-03,10:35:56
上证指数,3059.7873,-21.3900,-0.69,515917,6553510,2018-05-03,10:36:01
上证指数,3059.3405,-21.8368,-0.71,516334,6558589,2018-05-03,10:36:06
上证指数,3059.0498,-22.1275,-0.72,516714,6563532,2018-05-03,10:36:11
上证指数,3060.0556,-21.1217,-0.69,517036,6567464,2018-05-03,10:36:16
上证指数,3059.6798,-21.4975,-0.70,517550,6573683,2018-05-03,10:36:21
上证指数,3059.5789,-21.5984,-0.70,517845,6577156,2018-05-03,10:36:26
上证指数,3059.0457,-22.1316,-0.72,518119,6580768,2018-05-03,10:36:31
上证指数,3058.7356,-22.4417,-0.73,518584,6586162,2018-05-03,10:36:36
上证指数,3059.2463,-21.9310,-0.71,518879,6590166,2018-05-03,10:36:41
上证指数,3059.1796,-21.9977,-0.71,519252,6595012,2018-05-03,10:36:46
上证指数,3059.0666,-22.1107,-0.72,519666,6600569,2018-05-03,10:36:51
上证指数,3058.7016,-22.4757,-0.73,520008,6604768,2018-05-03,10:36:56
上证指数,3058.6270,-22.5503,-0.73,520409,6609609,2018-05-03,10:37:01
上证指数,3058.4351,-22.7422,-0.74,520940,6615494,2018-05-03,10:37:06
上证指数,3057.6082,-23.5691,-0.76,521569,6621994,2018-05-03,10:37:11
上证指数,3057.6504,-23.5269,-0.76,521994,6627491,2018-05-03,10:37:16
上证指数,3058.2476,-22.9297,-0.74,522528,6634714,2018-05-03,10:37:21
上证指数,3058.1177,-23.0596,-0.75,522911,6639458,2018-05-03,10:37:26
上证指数,3057.6660,-23.5113,-0.76,523351,6644113,2018-05-03,10:37:31
上证指数,3057.3849,-23.7924,-0.77,523737,6648992,2018-05-03,10:37:36
上证指数,3057.2498,-23.9275,-0.78,524058,6653132,2018-05-03,10:37:41
上证指数,3057.3480,-23.8293,-0.77,524504,6657899,2018-05-03,10:37:46
上证指数,3057.6703,-23.5070,-0.76,524939,6663281,2018-05-03,10:37:51
上证指数,3057.1450,-24.0323,-0.78,525377,6668461,2018-05-03,10:37:56
上证指数,3056.9187,-24.2586,-0.79,525775,6673724,2018-05-03,10:38:02
上证指数,3056.8127,-24.3646,-0.79,526328,6680623,2018-05-03,10:38:07
上证指数,3056.5362,-24.6411,-0.80,526700,6685172,2018-05-03,10:38:12
上证指数,3056.9646,-24.2127,-0.79,527275,6691628,2018-05-03,10:38:17
上证指数,3056.3761,-24.8012,-0.80,527646,6695840,2018-05-03,10:38:22
上证指数,3057.2277,-23.9496,-0.78,528117,6701693,2018-05-03,10:38:27
上证指数,3056.4770,-24.7003,-0.80,528569,6708174,2018-05-03,10:38:32
上证指数,3056.9731,-24.2042,-0.79,528974,6712741,2018-05-03,10:38:37
上证指数,3057.1076,-24.0697,-0.78,529423,6718100,2018-05-03,10:38:42
上证指数,3056.8334,-24.3439,-0.79,529830,6722671,2018-05-03,10:38:47
上证指数,3056.5654,-24.6119,-0.80,530289,6726977,2018-05-03,10:38:52
上证指数,3056.6271,-24.5502,-0.80,530744,6732483,2018-05-03,10:38:57
上证指数,3057.3213,-23.8560,-0.77,531122,6737488,2018-05-03,10:39:02
上证指数,3056.9125,-24.2648,-0.79,531516,6741669,2018-05-03,10:39:07
上证指数,3056.7395,-24.4378,-0.79,532209,6749006,2018-05-03,10:39:12
上证指数,3056.8580,-24.3193,-0.79,532665,6754250,2018-05-03,10:39:17
上证指数,3057.0738,-24.1035,-0.78,533081,6759027,2018-05-03,10:39:22
上证指数,3058.0690,-23.1083,-0.75,533476,6763970,2018-05-03,10:39:27
上证指数,3057.5153,-23.6620,-0.77,533922,6769185,2018-05-03,10:39:32
上证指数,3057.2208,-23.9565,-0.78,534284,6773339,2018-05-03,10:39:37
上证指数,3057.5120,-23.6653,-0.77,534688,6778415,2018-05-03,10:39:42
上证指数,3057.4979,-23.6794,-0.77,535085,6783100,2018-05-03,10:39:47
上证指数,3057.8955,-23.2818,-0.76,535420,6786946,2018-05-03,10:39:52
上证指数,3057.6464,-23.5309,-0.76,535779,6791826,2018-05-03,10:39:57
上证指数,3057.8639,-23.3134,-0.76,536129,6795867,2018-05-03,10:40:02
上证指数,3057.7843,-23.3930,-0.76,536473,6800091,2018-05-03,10:40:07
上证指数,3057.9712,-23.2061,-0.75,536989,6806223,2018-05-03,10:40:12
上证指数,3057.7996,-23.3777,-0.76,537367,6810996,2018-05-03,10:40:17
上证指数,3058.2947,-22.8826,-0.74,537679,6814848,2018-05-03,10:40:22
上证指数,3057.6714,-23.5059,-0.76,538015,6819466,2018-05-03,10:40:27
上证指数,3057.8845,-23.2928,-0.76,538350,6823973,2018-05-03,10:40:32
上证指数,3058.0112,-23.1661,-0.75,538692,6828379,2018-05-03,10:40:37
上证指数,3058.4558,-22.7215,-0.74,539110,6834380,2018-05-03,10:40:42
上证指数,3058.0706,-23.1067,-0.75,539516,6839166,2018-05-03,10:40:47
上证指数,3058.2471,-22.9302,-0.74,539778,6842486,2018-05-03,10:40:52
上证指数,3058.1900,-22.9873,-0.75,540183,6847324,2018-05-03,10:40:57
上证指数,3058.3449,-22.8324,-0.74,540574,6852856,2018-05-03,10:41:02
上证指数,3057.6502,-23.5271,-0.76,540910,6857312,2018-05-03,10:41:07
上证指数,3057.7359,-23.4414,-0.76,541381,6862835,2018-05-03,10:41:12
上证指数,3057.7803,-23.3970,-0.76,541743,6867446,2018-05-03,10:41:17
上证指数,3058.3043,-22.8730,-0.74,542024,6871006,2018-05-03,10:41:22
上证指数,3057.8234,-23.3539,-0.76,542428,6875951,2018-05-03,10:41:27
上证指数,3058.3103,-22.8670,-0.74,542888,6880880,2018-05-03,10:41:32
上证指数,3058.5631,-22.6142,-0.73,543155,6884289,2018-05-03,10:41:38
上证指数,3058.2327,-22.9446,-0.74,543546,6889507,2018-05-03,10:41:43
上证指数,3057.7123,-23.4650,-0.76,543941,6894371,2018-05-03,10:41:48
上证指数,3058.4268,-22.7505,-0.74,544479,6898923,2018-05-03,10:41:53
上证指数,3058.4315,-22.7458,-0.74,544830,6902505,2018-05-03,10:41:58
上证指数,3059.0364,-22.1409,-0.72,545242,6907572,2018-05-03,10:42:03
上证指数,3058.6117,-22.5656,-0.73,545770,6912893,2018-05-03,10:42:08
上证指数,3058.4543,-22.7230,-0.74,546096,6916838,2018-05-03,10:42:13
上证指数,3058.4938,-22.6835,-0.74,546528,6922326,2018-05-03,10:42:18
上证指数,3058.9848,-22.1925,-0.72,546966,6926949,2018-05-03,10:42:23
上证指数,3058.7960,-22.3813,-0.73,547293,6930607,2018-05-03,10:42:28
上证指数,3058.9228,-22.2545,-0.72,547632,6934442,2018-05-03,10:42:33
上证指数,3059.0243,-22.1530,-0.72,547954,6938534,2018-05-03,10:42:38
上证指数,3059.4278,-21.7495,-0.71,548265,6942214,2018-05-03,10:42:43
上证指数,3059.1912,-21.9861,-0.71,548667,6947042,2018-05-03,10:42:48
上证指数,3059.5255,-21.6518,-0.70,548932,6950423,2018-05-03,10:42:53
上证指数,3058.8511,-22.3262,-0.72,549246,6954355,2018-05-03,10:42:58
上证指数,3059.9892,-21.1881,-0.69,549639,6959249,2018-05-03,10:43:03
上证指数,3059.3140,-21.8633,-0.71,550014,6963646,2018-05-03,10:43:08
上证指数,3059.0484,-22.1289,-0.72,550326,6967242,2018-05-03,10:43:13
上证指数,3059.2014,-21.9759,-0.71,550708,6972342,2018-05-03,10:43:18
上证指数,3059.7163,-21.4610,-0.70,551039,6976440,2018-05-03,10:43:23
上证指数,3059.4078,-21.7695,-0.71,551315,6979584,2018-05-03,10:43:28
上证指数,3059.2372,-21.9401,-0.71,551695,6984911,2018-05-03,10:43:33
上证指数,3059.3001,-21.8772,-0.71,552037,6988695,2018-05-03,10:43:38
上证指数,3059.1064,-22.0709,-0.72,552285,6992038,2018-05-03,10:43:43
上证指数,3059.0424,-22.1349,-0.72,552617,6996018,2018-05-03,10:43:48
上证指数,3059.7244,-21.4529,-0.70,552901,6999577,2018-05-03,10:43:53
上证指数,3059.8497,-21.3276,-0.69,553141,7002394,2018-05-03,10:43:58
上证指数,3059.6259,-21.5514,-0.70,553492,7006834,2018-05-03,10:44:03
上证指数,3059.3730,-21.8043,-0.71,553848,7011450,2018-05-03,10:44:08
上证指数,3059.7188,-21.4585,-0.70,554176,7015526,2018-05-03,10:44:13
上证指数,3059.3497,-21.8276,-0.71,554537,7020600,2018-05-03,10:44:18
上证指数,3059.5448,-21.6325,-0.70,554862,7025805,2018-05-03,10:44:23
上证指数,3059.4655,-21.7118,-0.70,555182,7029827,2018-05-03,10:44:28
上证指数,3059.3852,-21.7921,-0.71,555502,7034135,2018-05-03,10:44:33
上证指数,3059.0875,-22.0898,-0.72,555826,7037887,2018-05-03,10:44:38
上证指数,3059.0023,-22.1750,-0.72,556078,7041106,2018-05-03,10:44:43
上证指数,3058.7341,-22.4432,-0.73,556413,7045282,2018-05-03,10:44:49
上证指数,3058.5245,-22.6528,-0.74,556876,7050927,2018-05-03,10:44:54
上证指数,3058.9477,-22.2296,-0.72,557239,7055745,2018-05-03,10:44:59
上证指数,3058.0212,-23.1561,-0.75,557764,7062896,2018-05-03,10:45:04
上证指数,3058.0029,-23.1744,-0.75,558239,7070286,2018-05-03,10:45:09
上证指数,3057.3322,-23.8451,-0.77,558682,7078497,2018-05-03,10:45:14
上证指数,3057.3322,-23.8451,-0.77,558682,7078497,2018-05-03,10:45:19
上证指数,3057.4802,-23.6971,-0.77,559461,7089753,2018-05-03,10:45:24
上证指数,3057.5438,-23.6335,-0.77,559701,7093189,2018-05-03,10:45:29
上证指数,3057.2021,-23.9752,-0.78,560076,7098281,2018-05-03,10:45:34
上证指数,3057.6878,-23.4895,-0.76,560425,7103172,2018-05-03,10:45:39
上证指数,3057.1058,-24.0715,-0.78,560726,7107166,2018-05-03,10:45:44
上证指数,3057.6435,-23.5338,-0.76,560966,7110400,2018-05-03,10:45:49
上证指数,3057.0187,-24.1586,-0.78,561391,7115884,2018-05-03,10:45:54
上证指数,3056.9976,-24.1797,-0.78,561736,7121307,2018-05-03,10:45:59
上证指数,3057.0390,-24.1383,-0.78,561989,7124900,2018-05-03,10:46:04
上证指数,3056.7937,-24.3836,-0.79,562328,7129350,2018-05-03,10:46:09
上证指数,3057.2062,-23.9711,-0.78,562802,7134784,2018-05-03,10:46:14
上证指数,3056.8865,-24.2908,-0.79,563146,7138351,2018-05-03,10:46:19
上证指数,3057.2849,-23.8924,-0.78,563457,7142528,2018-05-03,10:46:24
上证指数,3056.9064,-24.2709,-0.79,563695,7145665,2018-05-03,10:46:29
上证指数,3057.0006,-24.1767,-0.78,563907,7148590,2018-05-03,10:46:34
上证指数,3056.9373,-24.2400,-0.79,564192,7152746,2018-05-03,10:46:39
上证指数,3056.7406,-24.4367,-0.79,564466,7156328,2018-05-03,10:46:44
上证指数,3057.3262,-23.8511,-0.77,564745,7160311,2018-05-03,10:46:49
上证指数,3057.7776,-23.3997,-0.76,565029,7164253,2018-05-03,10:46:54
上证指数,3057.7488,-23.4285,-0.76,565328,7168181,2018-05-03,10:46:59
上证指数,3057.2056,-23.9717,-0.78,565579,7171396,2018-05-03,10:47:04
上证指数,3057.2641,-23.9132,-0.78,565975,7177163,2018-05-03,10:47:09
上证指数,3056.8037,-24.3736,-0.79,566377,7182045,2018-05-03,10:47:14
上证指数,3057.7761,-23.4012,-0.76,566701,7185394,2018-05-03,10:47:19
上证指数,3057.5081,-23.6692,-0.77,566973,7188935,2018-05-03,10:47:24
上证指数,3057.4336,-23.7437,-0.77,567271,7192357,2018-05-03,10:47:29
上证指数,3057.1246,-24.0527,-0.78,567571,7196771,2018-05-03,10:47:34
上证指数,3057.1548,-24.0225,-0.78,567863,7200423,2018-05-03,10:47:39
上证指数,3057.3591,-23.8182,-0.77,568115,7203508,2018-05-03,10:47:44
上证指数,3057.0220,-24.1553,-0.78,568381,7207243,2018-05-03,10:47:49
上证指数,3057.4131,-23.7642,-0.77,568693,7211032,2018-05-03,10:47:54
上证指数,3057.6312,-23.5461,-0.76,568992,7214470,2018-05-03,10:47:59
上证指数,3057.2022,-23.9751,-0.78,569246,7217588,2018-05-03,10:48:04
上证指数,3057.4418,-23.7355,-0.77,569580,7221396,2018-05-03,10:48:09
上证指数,3057.4374,-23.7399,-0.77,569885,7225035,2018-05-03,10:48:14
上证指数,3057.2250,-23.9523,-0.78,570216,7229223,2018-05-03,10:48:19
上证指数,3058.3244,-22.8529,-0.74,570483,7232598,2018-05-03,10:48:24
上证指数,3057.9084,-23.2689,-0.76,570714,7235459,2018-05-03,10:48:30
上证指数,3057.7015,-23.4758,-0.76,571010,7238980,2018-05-03,10:48:35
上证指数,3057.4986,-23.6787,-0.77,571326,7243277,2018-05-03,10:48:40
上证指数,3057.2833,-23.8940,-0.78,571597,7246612,2018-05-03,10:48:45
上证指数,3058.1560,-23.0213,-0.75,571815,7249080,2018-05-03,10:48:50
上证指数,3057.3407,-23.8366,-0.77,572212,7253563,2018-05-03,10:48:55
上证指数,3057.7605,-23.4168,-0.76,572627,7258205,2018-05-03,10:49:00
上证指数,3057.2479,-23.9294,-0.78,572980,7261697,2018-05-03,10:49:05
上证指数,3057.1673,-24.0100,-0.78,573367,7266273,2018-05-03,10:49:10
上证指数,3057.3793,-23.7980,-0.77,573848,7271058,2018-05-03,10:49:15
上证指数,3058.0450,-23.1323,-0.75,574164,7274439,2018-05-03,10:49:20
上证指数,3057.6036,-23.5737,-0.77,574730,7281250,2018-05-03,10:49:25
上证指数,3057.6036,-23.5737,-0.77,574730,7281250,2018-05-03,10:49:30
上证指数,3057.0874,-24.0899,-0.78,575027,7285107,2018-05-03,10:49:35
上证指数,3057.2244,-23.9529,-0.78,575329,7288439,2018-05-03,10:49:40
上证指数,3057.1127,-24.0646,-0.78,575619,7292506,2018-05-03,10:49:45
上证指数,3057.4599,-23.7174,-0.77,575956,7296000,2018-05-03,10:49:50
上证指数,3057.5247,-23.6526,-0.77,576304,7299557,2018-05-03,10:49:55
上证指数,3057.3529,-23.8244,-0.77,576646,7303235,2018-05-03,10:50:00
上证指数,3057.5851,-23.5922,-0.77,576962,7306465,2018-05-03,10:50:05
上证指数,3057.3076,-23.8697,-0.77,577259,7310383,2018-05-03,10:50:10
上证指数,3057.1873,-23.9900,-0.78,577637,7315384,2018-05-03,10:50:15
上证指数,3057.2550,-23.9223,-0.78,578018,7319624,2018-05-03,10:50:20
上证指数,3057.9530,-23.2243,-0.75,578271,7322677,2018-05-03,10:50:25
上证指数,3057.3691,-23.8082,-0.77,578567,7326527,2018-05-03,10:50:30
上证指数,3057.4984,-23.6789,-0.77,578851,7330686,2018-05-03,10:50:35
上证指数,3057.5253,-23.6520,-0.77,579118,7333985,2018-05-03,10:50:40
上证指数,3057.5253,-23.6520,-0.77,579118,7333985,2018-05-03,10:50:45
上证指数,3057.8005,-23.3768,-0.76,579859,7341339,2018-05-03,10:50:50
上证指数,3057.3961,-23.7812,-0.77,580182,7344970,2018-05-03,10:50:55
上证指数,3057.3896,-23.7877,-0.77,580493,7349022,2018-05-03,10:51:00
上证指数,3057.3494,-23.8279,-0.77,580736,7351774,2018-05-03,10:51:05
上证指数,3058.0318,-23.1455,-0.75,581077,7355622,2018-05-03,10:51:10
上证指数,3057.4438,-23.7335,-0.77,581392,7359717,2018-05-03,10:51:15
上证指数,3057.5967,-23.5806,-0.77,581633,7362429,2018-05-03,10:51:20
上证指数,3058.1615,-23.0158,-0.75,581843,7365461,2018-05-03,10:51:25
上证指数,3058.1615,-23.0158,-0.75,581843,7365461,2018-05-03,10:51:30
上证指数,3058.5302,-22.6471,-0.74,582412,7372548,2018-05-03,10:51:35
上证指数,3058.0902,-23.0871,-0.75,582670,7375666,2018-05-03,10:51:40
上证指数,3058.1618,-23.0155,-0.75,583028,7380097,2018-05-03,10:51:45
上证指数,3058.4167,-22.7606,-0.74,583274,7383332,2018-05-03,10:51:51
上证指数,3058.5306,-22.6467,-0.74,583699,7388200,2018-05-03,10:51:56
上证指数,3058.9499,-22.2274,-0.72,584268,7395374,2018-05-03,10:52:01
上证指数,3059.2070,-21.9703,-0.71,584691,7400807,2018-05-03,10:52:06
上证指数,3059.5637,-21.6136,-0.70,585230,7407469,2018-05-03,10:52:11
上证指数,3060.0428,-21.1345,-0.69,585746,7413572,2018-05-03,10:52:16
上证指数,3059.9560,-21.2213,-0.69,586226,7418702,2018-05-03,10:52:21
上证指数,3059.9109,-21.2664,-0.69,586670,7424070,2018-05-03,10:52:26
上证指数,3060.7486,-20.4287,-0.66,587216,7430216,2018-05-03,10:52:31
上证指数,3060.3418,-20.8355,-0.68,587719,7435857,2018-05-03,10:52:36
上证指数,3060.8480,-20.3293,-0.66,588131,7440360,2018-05-03,10:52:41
上证指数,3060.7241,-20.4532,-0.66,588518,7445404,2018-05-03,10:52:46
上证指数,3061.2803,-19.8970,-0.65,589065,7451840,2018-05-03,10:52:51
上证指数,3061.7325,-19.4448,-0.63,589548,7457394,2018-05-03,10:52:56
上证指数,3061.6581,-19.5192,-0.63,590018,7462633,2018-05-03,10:53:01
上证指数,3061.9772,-19.2001,-0.62,590555,7469137,2018-05-03,10:53:06
上证指数,3062.2599,-18.9174,-0.61,590944,7473597,2018-05-03,10:53:11
上证指数,3061.7656,-19.4117,-0.63,591453,7479476,2018-05-03,10:53:16
上证指数,3062.3650,-18.8123,-0.61,591997,7485641,2018-05-03,10:53:21
